@relation 'Tokyo-DS1'

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.6_indep_bM numeric
@attribute T3.7_indep_bM numeric
@attribute T3.8_indep_bM numeric
@attribute T3.9_indep_bM numeric
@attribute T4_indep_bM numeric
@attribute T4.1_indep_bM numeric
@attribute T4.2_indep_bM numeric
@attribute T4.3_indep_bM numeric
@attribute T4.4_indep_bM numeric
@attribute T4.5_indep_bM numeric
@attribute T4.6_indep_bM numeric
@attribute T4.7_indep_bM numeric
@attribute T4.8_indep_bM numeric
@attribute T4.9_indep_bM numeric
@attribute T5_indep_bM numeric
@attribute T5.1_indep_bM numeric
@attribute T5.2_indep_bM numeric
@attribute T5.3_indep_bM numeric
@attribute T5.4_indep_bM numeric
@attribute T5.5_indep_bM numeric
@attribute T5.6_indep_bM numeric
@attribute T5.7_indep_bM numeric
@attribute T5.8_indep_bM numeric
@attribute T5.9_indep_bM numeric
@attribute T6_indep_bM numeric
@attribute T6.1_indep_bM numeric
@attribute T6.2_indep_bM numeric
@attribute Mmean_indep_bM numeric
@attribute dE12_indep_bM numeric
@attribute bM numeric
@attribute a_bM numeric
@attribute eta_bM numeric
@attribute deltaM_bM numeric
@attribute mu3.6_indep_bM numeric
@attribute mu3.7_indep_bM numeric
@attribute mu3.8_indep_bM numeric
@attribute mu3.9_indep_bM numeric
@attribute mu4_indep_bM numeric
@attribute mu4.1_indep_bM numeric
@attribute mu4.2_indep_bM numeric
@attribute mu4.3_indep_bM numeric
@attribute mu4.4_indep_bM numeric
@attribute mu4.5_indep_bM numeric
@attribute mu4.6_indep_bM numeric
@attribute mu4.7_indep_bM numeric
@attribute mu4.8_indep_bM numeric
@attribute mu4.9_indep_bM numeric
@attribute mu5_indep_bM numeric
@attribute mu5.1_indep_bM numeric
@attribute mu5.2_indep_bM numeric
@attribute mu5.3_indep_bM numeric
@attribute mu5.4_indep_bM numeric
@attribute mu5.5_indep_bM numeric
@attribute mu5.6_indep_bM numeric
@attribute mu5.7_indep_bM numeric
@attribute mu5.8_indep_bM numeric
@attribute mu5.9_indep_bM numeric
@attribute mu6_indep_bM numeric
@attribute mu6.1_indep_bM numeric
@attribute mu6.2_indep_bM numeric
@attribute c3.6_indep_bM numeric
@attribute c3.7_indep_bM numeric
@attribute c3.8_indep_bM numeric
@attribute c3.9_indep_bM numeric
@attribute c4_indep_bM numeric
@attribute c4.1_indep_bM numeric
@attribute c4.2_indep_bM numeric
@attribute c4.3_indep_bM numeric
@attribute c4.4_indep_bM numeric
@attribute c4.5_indep_bM numeric
@attribute c4.6_indep_bM numeric
@attribute c4.7_indep_bM numeric
@attribute c4.8_indep_bM numeric
@attribute c4.9_indep_bM numeric
@attribute c5_indep_bM numeric
@attribute c5.1_indep_bM numeric
@attribute c5.2_indep_bM numeric
@attribute c5.3_indep_bM numeric
@attribute c5.4_indep_bM numeric
@attribute c5.5_indep_bM numeric
@attribute c5.6_indep_bM numeric
@attribute c5.7_indep_bM numeric
@attribute c5.8_indep_bM numeric
@attribute c5.9_indep_bM numeric
@attribute c6_indep_bM numeric
@attribute c6.1_indep_bM numeric
@attribute c6.2_indep_bM numeric
@attribute class5 {1,0}

@data
-0.003222,0.002903,-0.004214,0.003574,-0.001938,5.6,0.162678,6.400695,6.400695,6.400695,6.400695,6.400695,6.400695,6.400695,9.1125,9.951389,9.951389,12.169444,15.485416,21.952778,23.709028,25.346527,63.193054,63.193054,63.193054,63.193054,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.820139,4.65,3304410620,0.26289,2.548881,0.076378,-3.895613,0,0,0,0,0,0,0,6.400695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005142,0.004511,-0.005828,0.004874,-0.001928,5.6,0.164108,6.664584,6.664584,6.664584,6.664584,6.664584,6.664584,6.664584,6.664584,10.531944,10.531944,14.594444,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.241667,4.95,3673544450,0.261623,2.548517,0.073207,-3.941175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001279,0.000641,-0.005218,0.004256,0.000963,5.4,0.162678,3.002083,3.002083,3.002083,3.002083,3.002083,3.002083,3.002083,3.002083,7.241667,7.241667,14.594444,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.928473,4.95,2946061310,0.26289,2.557116,0.074079,-3.926938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001617,0.002258,-0.003238,0.000654,0.002903,4.4,0.161247,7.922917,7.922917,7.922917,7.922917,7.922917,7.922917,7.922917,7.922917,8.928473,7.241667,14.594444,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-13.034723,4.65,1223907580,0.264169,2.561645,0.074086,-3.896977,0,0,0,0,0,0,0,0,7.922917,5.926389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000638,-0.003222,0.002903,-0.004214,0.003574,4.6,0.161963,11.615278,11.615278,11.615278,11.615278,11.615278,11.615278,11.615278,11.615278,11.615278,14.040278,23.991667,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-13.431944,4.725,1255104770,0.263528,2.559512,0.075114,-3.912481,0,0,0,0,0,0,0,0,0,5.926389,11.038194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001905,-0.005142,0.004511,-0.005828,0.004874,4.6,0.161963,12.85486,12.85486,12.85486,12.85486,12.85486,12.85486,12.85486,12.85486,12.85486,13.431944,15.856945,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-13.755555,4.525,692874820,0.263528,2.561891,0.075515,-3.921503,0,0,0,0,0,0,0,0,0,5.926389,6.42743,1.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000635,-0.001279,0.000641,-0.005218,0.004256,4.6,0.163393,7.829167,7.829167,7.829167,7.829167,7.829167,7.829167,7.829167,7.829167,7.829167,13.431944,15.856945,14.594444,14.594444,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.829167,4.5,1380671360,0.262255,2.555973,0.075778,-3.946134,0,0,0,0,0,0,0,0,7.829167,7.829167,1.816667,1.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001914,-0.001617,0.002258,-0.003238,0.000654,4.8,0.163393,2.717361,2.717361,2.717361,2.717361,2.717361,2.717361,2.717361,2.717361,2.717361,13.755555,14.332639,28.927084,28.927084,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.893055,4.6,1369495940,0.262255,2.557509,0.075606,-3.951984,0,0,0,0,0,0,0,0,0,0,1.816667,1.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000638,0.000638,-0.003222,0.002903,-0.004214,4.4,0.162678,6.076389,6.076389,6.076389,6.076389,6.076389,6.076389,6.076389,6.076389,6.076389,13.755555,14.332639,28.927084,28.927084,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.890972,4.55,1026762560,0.26289,2.560465,0.075476,-3.939675,0,0,0,0,0,0,0,0,5.175695,5.175695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002584,0.001905,-0.005142,0.004511,-0.005828,4.4,0.159098,8.990278,8.990278,8.990278,8.990278,8.990278,8.990278,8.990278,8.990278,8.990278,13.755555,14.332639,28.927084,28.927084,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.27014,4.5,1024995650,0.266112,2.572918,0.074261,-3.868552,0,0,0,0,0,0,0,0,4.495139,4.495139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151398,0.151398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002882,-0.000635,-0.001279,0.000641,-0.005218,4.4,0.160173,9.27014,9.27014,9.27014,9.27014,9.27014,9.27014,9.27014,9.27014,9.27014,13.755555,14.332639,28.927084,28.927084,14.594444,26.134027,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-12.508333,4.5,990043580,0.265137,2.563268,0.078195,-3.867703,0,0,0,0,0,0,0,0,2.047222,2.047222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863297,0.863297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003857,-0.001914,-0.001617,0.002258,-0.003238,0,0.159098,7.332639,7.332639,7.332639,7.332639,7.332639,7.332639,7.332639,7.332639,7.332639,15.225695,15.225695,29.265974,29.265974,41.435417,41.435417,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.481944,4.55,766828350,0.266112,2.567834,0.077444,-3.849449,0,0,0,0,0,0,0,0,2.047222,2.047222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863297,0.863297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001924,-0.000638,0.000638,-0.003222,0.002903,4.5,0.160531,10.667361,10.667361,10.667361,10.667361,10.667361,10.667361,10.667361,10.667361,10.667361,20.558332,15.225695,29.265974,29.265974,41.435417,41.435417,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.854167,4.575,1179931780,0.264814,2.56033,0.077973,-3.868417,0,0,0,0,0,0,0,0,0.279861,5.333681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002264,0.002584,0.001905,-0.005142,0.004511,5,0.161605,11.574306,11.574306,11.574306,11.574306,11.574306,11.574306,11.574306,11.574306,11.574306,20.844444,21.74514,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.613889,4.725,1260640130,0.263848,2.556124,0.076414,-3.887849,0,0,0,0,0,0,0,0,0,10.3875,0,0,0,0,8.336111,8.336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003942,0.002882,-0.000635,-0.001279,0.000641,5,0.15587,8.375695,8.375695,8.375695,8.375695,8.375695,8.375695,8.375695,8.375695,8.375695,8.375695,20.884027,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.828472,4.775,1309331580,0.26908,2.583981,0.076236,-3.803036,0,0,0,0,0,0,0,0,0,0,1.226389,0,0,0,8.336111,8.336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003972,0.003857,-0.001914,-0.001617,0.002258,0,0.154792,3.679167,3.679167,3.679167,3.679167,3.679167,3.679167,3.679167,8.375695,8.375695,8.375695,20.884027,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.623611,4.575,672415100,0.270084,2.586197,0.072322,-3.97554,0,0,0,0,0,0,0,0,0,0,1.226389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005943,0.001924,-0.000638,0.000638,-0.003222,4,0.154074,14.436806,14.436806,14.436806,14.436806,14.436806,3.679167,3.679167,8.375695,8.375695,8.375695,20.884027,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-21.15625,4.45,482448352,0.270757,2.587507,0.071384,-3.956556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007925,-0.002264,0.002584,0.001905,-0.005142,4.4,0.152995,21.116667,21.116667,21.116667,21.116667,21.116667,21.15625,21.15625,22.343056,22.343056,8.375695,20.884027,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-22.007639,4.3,332832352,0.271774,2.59019,0.071042,-3.930678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00134,0.003942,0.002882,-0.000635,-0.001279,0,0.154433,19.554861,19.554861,19.554861,19.554861,19.554861,22.007639,22.007639,22.047222,22.047222,8.375695,20.884027,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-27.279861,4.25,268507744,0.27042,2.583696,0.071589,-3.954381,0,0,0,0,0,0,0,0,0.890972,0.890972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000336,0.003972,0.003857,-0.001914,-0.001617,4.6,0.154433,15.335416,15.335416,15.335416,15.335416,15.335416,27.279861,27.279861,29.73264,29.73264,30.959028,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-16.495834,4.35,472102784,0.27042,2.587578,0.072445,-3.968735,0,0,0,0,0,0,0,0,0.890972,0.890972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000674,0.005943,0.001924,-0.000638,0.000638,4.6,0.154792,9.776389,9.776389,9.776389,9.776389,9.776389,9.776389,9.776389,9.776389,9.776389,30.959028,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.461806,4.45,548856900,0.270084,2.586029,0.072507,-3.974916,0,0,0,0,0,0,0,0,4.888194,4.888194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81773,0.81773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00169,0.007925,-0.002264,0.002584,0.001905,4.1,0.154792,13.570832,13.570832,13.570832,13.570832,13.570832,13.570832,9.776389,9.776389,9.776389,30.959028,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-17.880556,4.375,429857472,0.270084,2.586394,0.072657,-3.976267,0,0,0,0,0,0,0,0,8.885416,8.885416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.000675,0.00134,0.003942,0.002882,-0.000635,4.3,0.153714,10.155556,10.155556,10.155556,10.155556,10.155556,10.155556,17.880556,17.880556,9.776389,30.959028,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.482638,4.35,761721020,0.271095,2.591054,0.072471,-3.957725,0,0,0,0,0,0,0,0,8.995139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002036,0.000336,0.003972,0.003857,-0.001914,4.5,0.152276,9.322222,9.322222,9.322222,9.322222,9.322222,9.322222,10.482638,10.482638,18.207638,40.254864,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.503472,4.325,726404930,0.272456,2.596759,0.072433,-3.930935,0,0,0,0,0,0,0,0,8.995139,9.322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00135,-0.000674,0.005943,0.001924,-0.000638,4.5,0.153355,5.818056,5.818056,5.818056,5.818056,5.818056,5.818056,10.503472,10.503472,11.663889,41.396526,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.491667,4.35,1454891390,0.271434,2.591027,0.073526,-3.945696,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.000674,-0.00169,0.007925,-0.002264,0.002584,5.2,0.154074,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,13.177083,14.3375,44.109722,64.95417,64.95417,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.159028,4.625,2824693250,0.270757,2.587916,0.073893,-3.958067,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.000338,0.000675,0.00134,0.003942,0.002882,5.2,0.154074,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,45.047222,53.422916,53.422916,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.894445,4.75,3248555010,0.270757,2.586288,0.073484,-3.952052,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.002372,0.002036,0.000336,0.003972,0.003857,5.2,0.154792,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,15.377083,45.149307,53.422916,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-3.830555,4.8,4640214500,0.270084,2.583187,0.073612,-3.964395,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.003682,0.00135,-0.000674,0.005943,0.001924,5.2,0.157305,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,45.266666,53.60278,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-2.872222,4.9,8143483900,0.267753,2.573004,0.073711,-4.009635,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.179861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002011,0.000674,-0.00169,0.007925,-0.002264,5.3,0.156228,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-3.265972,4.925,5573329400,0.268747,2.577083,0.072645,-3.989267,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.179861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002343,-0.000338,0.000675,0.00134,0.003942,5.3,0.156587,3.203472,3.203472,3.203472,3.203472,3.203472,3.203472,3.203472,1.895139,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.447222,4.775,2539633920,0.268414,2.573471,0.071992,-3.98768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000673,-0.002372,0.002036,0.000336,0.003972,5.3,0.154074,6.329861,6.329861,6.329861,6.329861,6.329861,6.329861,6.329861,6.447222,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.259028,4.675,1821810050,0.270757,2.58428,0.071509,-3.944642,0,0,0,0,0,0,0,3.24375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00677,-0.003682,0.00135,-0.000674,0.005943,4.3,0.150118,6.54375,6.54375,6.54375,6.54375,6.54375,6.54375,6.54375,8.259028,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.102778,4.525,1776984580,0.274522,2.597733,0.071585,-3.862735,0,0,0,0,0,0,0,2.586458,1.929167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007522,-0.002011,0.000674,-0.00169,0.007925,4.3,0.148318,5.731945,5.731945,5.731945,5.731945,5.731945,5.731945,5.731945,7.102778,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.072222,4.275,912882180,0.276269,2.599694,0.075539,-3.810023,0,0,0,0,0,0,0,1.910648,1.244097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573686,0.550656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008206,-0.002343,-0.000338,0.000675,0.00134,4.3,0.147958,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.726389,4.3,1527114370,0.276621,2.599384,0.075565,-3.796926,0,0,0,0,0,0,0,1.276157,1.276157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439751,0.439751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006925,0.000673,-0.002372,0.002036,0.000336,4.5,0.146877,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,11.173611,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.225695,4.35,877462270,0.277682,2.602897,0.075568,-3.773665,0,0,0,0,0,0,0,0.949653,0.949653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411335,0.411335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003872,0.00677,-0.003682,0.00135,-0.000674,4.3,0.146157,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,11.173611,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.898611,4.35,754561220,0.278394,2.60378,0.075427,-3.752864,0,0,0,0,0,0,0,3.833333,3.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650362,0.650362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001059,0.007522,-0.002011,0.000674,-0.00169,4.4,0.147237,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,18.716667,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.386111,4.375,1129586300,0.277327,2.598621,0.07624,-3.770234,0,0,0,0,0,0,0,6.326389,4.279167,7.660416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001751,0.008206,-0.002343,-0.000338,0.000675,5,0.149758,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,17.829168,19.544445,19.661806,19.661806,19.724306,20.70139,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.073611,4.55,1176425090,0.27487,2.59051,0.074777,-3.824494,0,0,0,0,0,0,0,0,2.231945,7.660416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
